komoditas,tanggal,harga pangan
Beras,01/01/2018,-
Daging Ayam,01/01/2018,-
Daging Sapi,01/01/2018,-
Telur Ayam,01/01/2018,-
Bawang Merah,01/01/2018,-
Bawang Putih,01/01/2018,-
Cabai Merah Besar,01/01/2018,-
Cabai Merah Keriting,01/01/2018,-
Cabai Rawit Hijau,01/01/2018,-
Cabai Rawit Merah,01/01/2018,-
Minyak Goreng,01/01/2018,-
Gula Pasir,01/01/2018,-
"Minyak Goreng,07/05/2024,""17,950"""
"Gula Pasir,07/05/2024,""18,350"""
"Beras,08/05/2024,""14,050"""
"Daging Ayam,08/05/2024,""32,600"""
"Daging Sapi,08/05/2024,""132,500"""
"Telur Ayam,08/05/2024,""28,850"""
"Bawang Merah,08/05/2024,""47,250"""
"Bawang Putih,08/05/2024,""41,750"""
"Cabai Merah Besar,08/05/2024,""63,900"""
"Cabai Merah Keriting,08/05/2024,""29,000"""
"Cabai Rawit Hijau,08/05/2024,""32,900"""
"Cabai Rawit Merah,08/05/2024,""30,250"""
"Minyak Goreng,08/05/2024,""17,950"""
"Gula Pasir,08/05/2024,""18,350"""
"Beras,09/05/2024,""14,050"""
"Daging Ayam,09/05/2024,""32,600"""
"Daging Sapi,09/05/2024,""132,500"""
"Telur Ayam,09/05/2024,""28,850"""
"Bawang Merah,09/05/2024,""47,250"""
"Bawang Putih,09/05/2024,""41,750"""
"Cabai Merah Besar,09/05/2024,""63,900"""
"Cabai Merah Keriting,09/05/2024,""29,000"""
"Cabai Rawit Hijau,09/05/2024,""32,900"""
"Cabai Rawit Merah,09/05/2024,""30,250"""
"Minyak Goreng,09/05/2024,""17,950"""
"Gula Pasir,09/05/2024,""18,350"""
"Beras,10/05/2024,""14,050"""
"Daging Ayam,10/05/2024,""32,600"""
"Daging Sapi,10/05/2024,""132,500"""
"Telur Ayam,10/05/2024,""28,850"""
"Bawang Merah,10/05/2024,""47,250"""
"Bawang Putih,10/05/2024,""41,750"""
"Cabai Merah Besar,10/05/2024,""63,900"""
"Cabai Merah Keriting,10/05/2024,""29,000"""
"Cabai Rawit Hijau,10/05/2024,""32,900"""
"Cabai Rawit Merah,10/05/2024,""30,250"""
"Minyak Goreng,10/05/2024,""17,950"""
"Gula Pasir,10/05/2024,""18,350"""
"Beras,13/05/2024,""14,050"""
"Daging Ayam,13/05/2024,""32,650"""
"Daging Sapi,13/05/2024,""132,500"""
"Telur Ayam,13/05/2024,""28,750"""
"Bawang Merah,13/05/2024,""46,150"""
"Bawang Putih,13/05/2024,""41,900"""
"Cabai Merah Besar,13/05/2024,""66,150"""
"Cabai Merah Keriting,13/05/2024,""33,400"""
"Cabai Rawit Hijau,13/05/2024,""32,900"""
"Cabai Rawit Merah,13/05/2024,""32,650"""
"Minyak Goreng,13/05/2024,""17,950"""
"Gula Pasir,13/05/2024,""18,350"""
"Beras,14/05/2024,""14,050"""
"Daging Ayam,14/05/2024,""32,650"""
"Daging Sapi,14/05/2024,""131,250"""
"Telur Ayam,14/05/2024,""28,750"""
"Bawang Merah,14/05/2024,""45,500"""
"Bawang Putih,14/05/2024,""41,900"""
"Cabai Merah Besar,14/05/2024,""63,650"""
"Cabai Merah Keriting,14/05/2024,""33,400"""
"Cabai Rawit Hijau,14/05/2024,""32,900"""
"Cabai Rawit Merah,14/05/2024,""32,000"""
"Minyak Goreng,14/05/2024,""17,900"""
"Gula Pasir,14/05/2024,""18,350"""
"Beras,15/05/2024,""14,000"""
"Daging Ayam,15/05/2024,""32,650"""
"Daging Sapi,15/05/2024,""131,250"""
"Telur Ayam,15/05/2024,""28,900"""
"Bawang Merah,15/05/2024,""46,000"""
"Bawang Putih,15/05/2024,""42,000"""
"Cabai Merah Besar,15/05/2024,""67,000"""
"Cabai Merah Keriting,15/05/2024,""44,750"""
"Cabai Rawit Hijau,15/05/2024,""36,500"""
"Cabai Rawit Merah,15/05/2024,""33,250"""
"Minyak Goreng,15/05/2024,""17,900"""
"Gula Pasir,15/05/2024,""18,300"""
"Beras,16/05/2024,""14,000"""
"Daging Ayam,16/05/2024,""32,650"""
"Daging Sapi,16/05/2024,""131,250"""
"Telur Ayam,16/05/2024,""28,900"""
"Bawang Merah,16/05/2024,""47,500"""
"Bawang Putih,16/05/2024,""42,750"""
"Cabai Merah Besar,16/05/2024,""67,500"""
"Cabai Merah Keriting,16/05/2024,""45,500"""
"Cabai Rawit Hijau,16/05/2024,""36,500"""
"Cabai Rawit Merah,16/05/2024,""35,750"""
"Minyak Goreng,16/05/2024,""17,900"""
"Gula Pasir,16/05/2024,""18,300"""
"Beras,17/05/2024,""14,000"""
"Daging Ayam,17/05/2024,""32,300"""
"Daging Sapi,17/05/2024,""130,000"""
"Telur Ayam,17/05/2024,""29,150"""
"Bawang Merah,17/05/2024,""48,000"""
"Bawang Putih,17/05/2024,""43,000"""
"Cabai Merah Besar,17/05/2024,""70,000"""
"Cabai Merah Keriting,17/05/2024,""46,500"""
"Cabai Rawit Hijau,17/05/2024,""36,900"""
"Cabai Rawit Merah,17/05/2024,""36,900"""
"Minyak Goreng,17/05/2024,""17,850"""
"Gula Pasir,17/05/2024,""18,300"""
"Beras,20/05/2024,""14,000"""
"Daging Ayam,20/05/2024,""32,300"""
"Daging Sapi,20/05/2024,""130,000"""
"Telur Ayam,20/05/2024,""29,150"""
"Bawang Merah,20/05/2024,""47,650"""
"Bawang Putih,20/05/2024,""43,000"""
"Cabai Merah Besar,20/05/2024,""69,400"""
"Cabai Merah Keriting,20/05/2024,""44,500"""
"Cabai Rawit Hijau,20/05/2024,""34,400"""
"Cabai Rawit Merah,20/05/2024,""35,650"""
"Minyak Goreng,20/05/2024,""17,850"""
"Gula Pasir,20/05/2024,""18,300"""
"Beras,21/05/2024,""13,950"""
"Daging Ayam,21/05/2024,""31,850"""
"Daging Sapi,21/05/2024,""130,000"""
"Telur Ayam,21/05/2024,""29,150"""
"Bawang Merah,21/05/2024,""47,650"""
"Bawang Putih,21/05/2024,""43,000"""
"Cabai Merah Besar,21/05/2024,""70,650"""
"Cabai Merah Keriting,21/05/2024,""42,650"""
"Cabai Rawit Hijau,21/05/2024,""34,400"""
"Cabai Rawit Merah,21/05/2024,""36,250"""
"Minyak Goreng,21/05/2024,""17,850"""
"Gula Pasir,21/05/2024,""18,300"""
"Beras,22/05/2024,""13,950"""
"Daging Ayam,22/05/2024,""31,700"""
"Daging Sapi,22/05/2024,""130,000"""
"Telur Ayam,22/05/2024,""29,150"""
"Bawang Merah,22/05/2024,""48,150"""
"Bawang Putih,22/05/2024,""43,650"""
"Cabai Merah Besar,22/05/2024,""63,500"""
"Cabai Merah Keriting,22/05/2024,""41,250"""
"Cabai Rawit Hijau,22/05/2024,""33,750"""
"Cabai Rawit Merah,22/05/2024,""34,250"""
"Minyak Goreng,22/05/2024,""17,850"""
"Gula Pasir,22/05/2024,""18,300"""
"Beras,23/05/2024,""13,950"""
"Daging Ayam,23/05/2024,""31,700"""
"Daging Sapi,23/05/2024,""130,000"""
"Telur Ayam,23/05/2024,""29,150"""
"Bawang Merah,23/05/2024,""48,150"""
"Bawang Putih,23/05/2024,""43,650"""
"Cabai Merah Besar,23/05/2024,""63,500"""
"Cabai Merah Keriting,23/05/2024,""41,250"""
"Cabai Rawit Hijau,23/05/2024,""33,750"""
"Cabai Rawit Merah,23/05/2024,""34,250"""
"Minyak Goreng,23/05/2024,""17,850"""
"Gula Pasir,23/05/2024,""18,300"""
"Beras,24/05/2024,""13,950"""
"Daging Ayam,24/05/2024,""31,700"""
"Daging Sapi,24/05/2024,""130,000"""
"Telur Ayam,24/05/2024,""29,150"""
"Bawang Merah,24/05/2024,""48,150"""
"Bawang Putih,24/05/2024,""43,650"""
"Cabai Merah Besar,24/05/2024,""63,500"""
"Cabai Merah Keriting,24/05/2024,""41,250"""
"Cabai Rawit Hijau,24/05/2024,""33,750"""
"Cabai Rawit Merah,24/05/2024,""34,250"""
"Minyak Goreng,24/05/2024,""17,850"""
"Gula Pasir,24/05/2024,""18,300"""
"Beras,27/05/2024,""13,950"""
"Daging Ayam,27/05/2024,""31,600"""
"Daging Sapi,27/05/2024,""130,000"""
"Telur Ayam,27/05/2024,""29,150"""
"Bawang Merah,27/05/2024,""45,000"""
"Bawang Putih,27/05/2024,""43,400"""
"Cabai Merah Besar,27/05/2024,""64,400"""
"Cabai Merah Keriting,27/05/2024,""44,150"""
"Cabai Rawit Hijau,27/05/2024,""35,400"""
"Cabai Rawit Merah,27/05/2024,""38,650"""
"Minyak Goreng,27/05/2024,""17,800"""
"Gula Pasir,27/05/2024,""18,300"""
"Beras,28/05/2024,""13,950"""
"Daging Ayam,28/05/2024,""31,450"""
"Daging Sapi,28/05/2024,""130,000"""
"Telur Ayam,28/05/2024,""29,100"""
"Bawang Merah,28/05/2024,""45,000"""
"Bawang Putih,28/05/2024,""42,400"""
"Cabai Merah Besar,28/05/2024,""64,150"""
"Cabai Merah Keriting,28/05/2024,""42,000"""
"Cabai Rawit Hijau,28/05/2024,""35,400"""
"Cabai Rawit Merah,28/05/2024,""35,400"""
"Minyak Goreng,28/05/2024,""17,800"""
"Gula Pasir,28/05/2024,""18,300"""
"Beras,29/05/2024,""13,950"""
"Daging Ayam,29/05/2024,""31,450"""
"Daging Sapi,29/05/2024,""130,000"""
"Telur Ayam,29/05/2024,""29,050"""
"Bawang Merah,29/05/2024,""43,750"""
"Bawang Putih,29/05/2024,""41,000"""
"Cabai Merah Besar,29/05/2024,""61,650"""
"Cabai Merah Keriting,29/05/2024,""43,000"""
"Cabai Rawit Hijau,29/05/2024,""34,150"""
"Cabai Rawit Merah,29/05/2024,""36,000"""
"Minyak Goreng,29/05/2024,""17,700"""
"Gula Pasir,29/05/2024,""18,000"""
"Beras,30/05/2024,""13,950"""
"Daging Ayam,30/05/2024,""31,450"""
"Daging Sapi,30/05/2024,""130,000"""
"Telur Ayam,30/05/2024,""29,050"""
"Bawang Merah,30/05/2024,""43,150"""
"Bawang Putih,30/05/2024,""39,900"""
"Cabai Merah Besar,30/05/2024,""61,250"""
"Cabai Merah Keriting,30/05/2024,""41,750"""
"Cabai Rawit Hijau,30/05/2024,""34,150"""
"Cabai Rawit Merah,30/05/2024,""36,000"""
"Minyak Goreng,30/05/2024,""17,700"""
"Gula Pasir,30/05/2024,""17,950"""
"Beras,31/05/2024,""13,950"""
"Daging Ayam,31/05/2024,""31,450"""
"Daging Sapi,31/05/2024,""130,000"""
"Telur Ayam,31/05/2024,""29,050"""
"Bawang Merah,31/05/2024,""41,400"""
"Bawang Putih,31/05/2024,""40,150"""
"Cabai Merah Besar,31/05/2024,""63,400"""
"Cabai Merah Keriting,31/05/2024,""44,400"""
"Cabai Rawit Hijau,31/05/2024,""33,500"""
"Cabai Rawit Merah,31/05/2024,""36,250"""
"Minyak Goreng,31/05/2024,""17,750"""
"Gula Pasir,31/05/2024,""17,950"""
"Beras,03/06/2024,""13,950"""
"Daging Ayam,03/06/2024,""31,200"""
"Daging Sapi,03/06/2024,""130,000"""
"Telur Ayam,03/06/2024,""28,650"""
"Bawang Merah,03/06/2024,""38,000"""
"Bawang Putih,03/06/2024,""39,500"""
"Cabai Merah Besar,03/06/2024,""62,150"""
"Cabai Merah Keriting,03/06/2024,""44,000"""
"Cabai Rawit Hijau,03/06/2024,""35,650"""
"Cabai Rawit Merah,03/06/2024,""35,400"""
"Minyak Goreng,03/06/2024,""17,700"""
"Gula Pasir,03/06/2024,""17,850"""
"Beras,04/06/2024,""13,950"""
"Daging Ayam,04/06/2024,""30,900"""
"Daging Sapi,04/06/2024,""130,000"""
"Telur Ayam,04/06/2024,""28,400"""
"Bawang Merah,04/06/2024,""37,400"""
"Bawang Putih,04/06/2024,""39,250"""
"Cabai Merah Besar,04/06/2024,""63,150"""
"Cabai Merah Keriting,04/06/2024,""44,000"""
"Cabai Rawit Hijau,04/06/2024,""36,250"""
"Cabai Rawit Merah,04/06/2024,""35,500"""
"Minyak Goreng,04/06/2024,""17,550"""
"Gula Pasir,04/06/2024,""17,800"""
"Beras,05/06/2024,""13,950"""
"Daging Ayam,05/06/2024,""30,650"""
"Daging Sapi,05/06/2024,""130,000"""
"Telur Ayam,05/06/2024,""28,250"""
"Bawang Merah,05/06/2024,""37,400"""
"Bawang Putih,05/06/2024,""39,250"""
"Cabai Merah Besar,05/06/2024,""62,500"""
"Cabai Merah Keriting,05/06/2024,""45,900"""
"Cabai Rawit Hijau,05/06/2024,""37,500"""
"Cabai Rawit Merah,05/06/2024,""35,500"""
"Minyak Goreng,05/06/2024,""17,500"""
"Gula Pasir,05/06/2024,""17,800"""
"Beras,06/06/2024,""14,000"""
"Daging Ayam,06/06/2024,""30,650"""
"Daging Sapi,06/06/2024,""130,000"""
"Telur Ayam,06/06/2024,""28,250"""
"Bawang Merah,06/06/2024,""36,400"""
"Bawang Putih,06/06/2024,""39,250"""
"Cabai Merah Besar,06/06/2024,""64,400"""
"Cabai Merah Keriting,06/06/2024,""48,250"""
"Cabai Rawit Hijau,06/06/2024,""36,250"""
"Cabai Rawit Merah,06/06/2024,""35,500"""
"Minyak Goreng,06/06/2024,""17,500"""
"Gula Pasir,06/06/2024,""17,750"""
"Beras,07/06/2024,""14,000"""
"Daging Ayam,07/06/2024,""30,650"""
"Daging Sapi,07/06/2024,""130,000"""
"Telur Ayam,07/06/2024,""28,250"""
"Bawang Merah,07/06/2024,""36,400"""
"Bawang Putih,07/06/2024,""39,250"""
"Cabai Merah Besar,07/06/2024,""65,400"""
"Cabai Merah Keriting,07/06/2024,""51,150"""
"Cabai Rawit Hijau,07/06/2024,""37,900"""
"Cabai Rawit Merah,07/06/2024,""36,650"""
"Minyak Goreng,07/06/2024,""17,500"""
"Gula Pasir,07/06/2024,""17,750"""
"Beras,10/06/2024,""14,000"""
"Daging Ayam,10/06/2024,""30,950"""
"Daging Sapi,10/06/2024,""130,000"""
"Telur Ayam,10/06/2024,""28,550"""
"Bawang Merah,10/06/2024,""36,750"""
"Bawang Putih,10/06/2024,""39,250"""
"Cabai Merah Besar,10/06/2024,""68,000"""
"Cabai Merah Keriting,10/06/2024,""54,750"""
"Cabai Rawit Hijau,10/06/2024,""43,900"""
"Cabai Rawit Merah,10/06/2024,""46,650"""
"Minyak Goreng,10/06/2024,""17,500"""
"Gula Pasir,10/06/2024,""17,750"""
"Beras,11/06/2024,""14,000"""
"Daging Ayam,11/06/2024,""31,100"""
"Daging Sapi,11/06/2024,""130,000"""
"Telur Ayam,11/06/2024,""28,550"""
"Bawang Merah,11/06/2024,""37,400"""
"Bawang Putih,11/06/2024,""39,250"""
"Cabai Merah Besar,11/06/2024,""65,500"""
"Cabai Merah Keriting,11/06/2024,""51,900"""
"Cabai Rawit Hijau,11/06/2024,""44,750"""
"Cabai Rawit Merah,11/06/2024,""45,400"""
"Minyak Goreng,11/06/2024,""17,500"""
"Gula Pasir,11/06/2024,""17,750"""
"Beras,12/06/2024,""13,950"""
"Daging Ayam,12/06/2024,""31,450"""
"Daging Sapi,12/06/2024,""130,000"""
"Telur Ayam,12/06/2024,""28,400"""
"Bawang Merah,12/06/2024,""37,400"""
"Bawang Putih,12/06/2024,""39,500"""
"Cabai Merah Besar,12/06/2024,""67,400"""
"Cabai Merah Keriting,12/06/2024,""54,150"""
"Cabai Rawit Hijau,12/06/2024,""45,400"""
"Cabai Rawit Merah,12/06/2024,""46,650"""
"Minyak Goreng,12/06/2024,""17,500"""
"Gula Pasir,12/06/2024,""17,750"""
"Beras,13/06/2024,""13,950"""
"Daging Ayam,13/06/2024,""31,600"""
"Daging Sapi,13/06/2024,""130,000"""
"Telur Ayam,13/06/2024,""28,650"""
"Bawang Merah,13/06/2024,""37,000"""
"Bawang Putih,13/06/2024,""39,150"""
"Cabai Merah Besar,13/06/2024,""70,250"""
"Cabai Merah Keriting,13/06/2024,""57,650"""
"Cabai Rawit Hijau,13/06/2024,""46,000"""
"Cabai Rawit Merah,13/06/2024,""47,250"""
"Minyak Goreng,13/06/2024,""17,500"""
"Gula Pasir,13/06/2024,""17,750"""
"Beras,14/06/2024,""13,950"""
"Daging Ayam,14/06/2024,""31,950"""
"Daging Sapi,14/06/2024,""130,650"""
"Telur Ayam,14/06/2024,""28,800"""
"Bawang Merah,14/06/2024,""38,150"""
"Bawang Putih,14/06/2024,""39,500"""
"Cabai Merah Besar,14/06/2024,""74,250"""
"Cabai Merah Keriting,14/06/2024,""61,250"""
"Cabai Rawit Hijau,14/06/2024,""46,900"""
"Cabai Rawit Merah,14/06/2024,""46,650"""
"Minyak Goreng,14/06/2024,""17,500"""
"Gula Pasir,14/06/2024,""17,750"""
"Beras,17/06/2024,""13,950"""
"Daging Ayam,17/06/2024,""31,950"""
"Daging Sapi,17/06/2024,""130,650"""
"Telur Ayam,17/06/2024,""28,800"""
"Bawang Merah,17/06/2024,""38,150"""
"Bawang Putih,17/06/2024,""39,500"""
"Cabai Merah Besar,17/06/2024,""74,250"""
"Cabai Merah Keriting,17/06/2024,""61,250"""
"Cabai Rawit Hijau,17/06/2024,""46,900"""
"Cabai Rawit Merah,17/06/2024,""46,650"""
"Minyak Goreng,17/06/2024,""17,500"""
"Gula Pasir,17/06/2024,""17,750"""
"Beras,18/06/2024,""13,950"""
"Daging Ayam,18/06/2024,""31,950"""
"Daging Sapi,18/06/2024,""130,650"""
"Telur Ayam,18/06/2024,""28,800"""
"Bawang Merah,18/06/2024,""38,150"""
"Bawang Putih,18/06/2024,""39,500"""
"Cabai Merah Besar,18/06/2024,""74,250"""
"Cabai Merah Keriting,18/06/2024,""61,250"""
"Cabai Rawit Hijau,18/06/2024,""46,900"""
"Cabai Rawit Merah,18/06/2024,""46,650"""
"Minyak Goreng,18/06/2024,""17,500"""
"Gula Pasir,18/06/2024,""17,750"""
"Beras,19/06/2024,""13,950"""
"Daging Ayam,19/06/2024,""33,200"""
"Daging Sapi,19/06/2024,""130,650"""
"Telur Ayam,19/06/2024,""28,800"""
"Bawang Merah,19/06/2024,""37,900"""
"Bawang Putih,19/06/2024,""40,500"""
"Cabai Merah Besar,19/06/2024,""70,000"""
"Cabai Merah Keriting,19/06/2024,""58,400"""
"Cabai Rawit Hijau,19/06/2024,""46,250"""
"Cabai Rawit Merah,19/06/2024,""44,750"""
"Minyak Goreng,19/06/2024,""17,500"""
"Gula Pasir,19/06/2024,""17,750"""
"Beras,20/06/2024,""13,950"""
"Daging Ayam,20/06/2024,""32,350"""
"Daging Sapi,20/06/2024,""130,650"""
"Telur Ayam,20/06/2024,""28,900"""
"Bawang Merah,20/06/2024,""35,500"""
"Bawang Putih,20/06/2024,""39,250"""
"Cabai Merah Besar,20/06/2024,""67,250"""
"Cabai Merah Keriting,20/06/2024,""51,400"""
"Cabai Rawit Hijau,20/06/2024,""46,900"""
"Cabai Rawit Merah,20/06/2024,""41,900"""
"Minyak Goreng,20/06/2024,""17,500"""
"Gula Pasir,20/06/2024,""17,750"""
"Beras,21/06/2024,""13,950"""
"Daging Ayam,21/06/2024,""32,700"""
"Daging Sapi,21/06/2024,""130,650"""
"Telur Ayam,21/06/2024,""28,900"""
"Bawang Merah,21/06/2024,""34,750"""
"Bawang Putih,21/06/2024,""38,650"""
"Cabai Merah Besar,21/06/2024,""66,150"""
"Cabai Merah Keriting,21/06/2024,""50,250"""
"Cabai Rawit Hijau,21/06/2024,""46,400"""
"Cabai Rawit Merah,21/06/2024,""37,150"""
"Minyak Goreng,21/06/2024,""17,500"""
"Gula Pasir,21/06/2024,""17,750"""
"Beras,24/06/2024,""13,950"""
"Daging Ayam,24/06/2024,""32,950"""
"Daging Sapi,24/06/2024,""130,650"""
"Telur Ayam,24/06/2024,""28,900"""
"Bawang Merah,24/06/2024,""35,150"""
"Bawang Putih,24/06/2024,""38,750"""
"Cabai Merah Besar,24/06/2024,""61,900"""
"Cabai Merah Keriting,24/06/2024,""45,150"""
"Cabai Rawit Hijau,24/06/2024,""44,400"""
"Cabai Rawit Merah,24/06/2024,""35,250"""
"Minyak Goreng,24/06/2024,""17,500"""
"Gula Pasir,24/06/2024,""17,750"""
"Beras,25/06/2024,""13,950"""
"Daging Ayam,25/06/2024,""33,200"""
"Daging Sapi,25/06/2024,""130,650"""
"Telur Ayam,25/06/2024,""28,900"""
"Bawang Merah,25/06/2024,""35,150"""
"Bawang Putih,25/06/2024,""38,750"""
"Cabai Merah Besar,25/06/2024,""59,000"""
"Cabai Merah Keriting,25/06/2024,""38,250"""
"Cabai Rawit Hijau,25/06/2024,""43,150"""
"Cabai Rawit Merah,25/06/2024,""34,000"""
"Minyak Goreng,25/06/2024,""17,500"""
"Gula Pasir,25/06/2024,""17,750"""
"Beras,26/06/2024,""13,950"""
"Daging Ayam,26/06/2024,""33,200"""
"Daging Sapi,26/06/2024,""130,650"""
"Telur Ayam,26/06/2024,""28,950"""
"Bawang Merah,26/06/2024,""34,500"""
"Bawang Putih,26/06/2024,""38,650"""
"Cabai Merah Besar,26/06/2024,""58,400"""
"Cabai Merah Keriting,26/06/2024,""34,750"""
"Cabai Rawit Hijau,26/06/2024,""41,900"""
"Cabai Rawit Merah,26/06/2024,""32,750"""
"Minyak Goreng,26/06/2024,""17,500"""
"Gula Pasir,26/06/2024,""17,750"""
"Beras,27/06/2024,""13,950"""
"Daging Ayam,27/06/2024,""33,200"""
"Daging Sapi,27/06/2024,""130,650"""
"Telur Ayam,27/06/2024,""28,950"""
"Bawang Merah,27/06/2024,""33,250"""
"Bawang Putih,27/06/2024,""38,650"""
"Cabai Merah Besar,27/06/2024,""56,900"""
"Cabai Merah Keriting,27/06/2024,""33,250"""
"Cabai Rawit Hijau,27/06/2024,""44,150"""
"Cabai Rawit Merah,27/06/2024,""32,750"""
"Minyak Goreng,27/06/2024,""17,550"""
"Gula Pasir,27/06/2024,""17,750"""
"Beras,28/06/2024,""13,950"""
"Daging Ayam,28/06/2024,""33,350"""
"Daging Sapi,28/06/2024,""130,650"""
"Telur Ayam,28/06/2024,""28,950"""
"Bawang Merah,28/06/2024,""32,900"""
"Bawang Putih,28/06/2024,""38,650"""
"Cabai Merah Besar,28/06/2024,""55,000"""
"Cabai Merah Keriting,28/06/2024,""32,250"""
"Cabai Rawit Hijau,28/06/2024,""44,150"""
"Cabai Rawit Merah,28/06/2024,""32,750"""
"Minyak Goreng,28/06/2024,""17,550"""
"Gula Pasir,28/06/2024,""17,750"""
"Beras,01/07/2024,""13,950"""
"Daging Ayam,01/07/2024,""32,950"""
"Daging Sapi,01/07/2024,""130,650"""
"Telur Ayam,01/07/2024,""28,950"""
"Bawang Merah,01/07/2024,""30,900"""
"Bawang Putih,01/07/2024,""38,650"""
"Cabai Merah Besar,01/07/2024,""55,650"""
"Cabai Merah Keriting,01/07/2024,""35,650"""
"Cabai Rawit Hijau,01/07/2024,""43,500"""
"Cabai Rawit Merah,01/07/2024,""37,400"""
"Minyak Goreng,01/07/2024,""17,500"""
"Gula Pasir,01/07/2024,""17,850"""
"Beras,02/07/2024,""13,950"""
"Daging Ayam,02/07/2024,""32,850"""
"Daging Sapi,02/07/2024,""130,650"""
"Telur Ayam,02/07/2024,""28,950"""
"Bawang Merah,02/07/2024,""30,500"""
"Bawang Putih,02/07/2024,""38,650"""
"Cabai Merah Besar,02/07/2024,""57,750"""
"Cabai Merah Keriting,02/07/2024,""38,000"""
"Cabai Rawit Hijau,02/07/2024,""45,000"""
"Cabai Rawit Merah,02/07/2024,""37,400"""
"Minyak Goreng,02/07/2024,""17,500"""
"Gula Pasir,02/07/2024,""17,850"""
"Beras,03/07/2024,""13,950"""
"Daging Ayam,03/07/2024,""32,700"""
"Daging Sapi,03/07/2024,""130,650"""
"Telur Ayam,03/07/2024,""28,950"""
"Bawang Merah,03/07/2024,""29,900"""
"Bawang Putih,03/07/2024,""38,650"""
"Cabai Merah Besar,03/07/2024,""60,400"""
"Cabai Merah Keriting,03/07/2024,""41,650"""
"Cabai Rawit Hijau,03/07/2024,""45,650"""
"Cabai Rawit Merah,03/07/2024,""39,900"""
"Minyak Goreng,03/07/2024,""17,500"""
"Gula Pasir,03/07/2024,""17,850"""
"Beras,04/07/2024,""13,950"""
"Daging Ayam,04/07/2024,""32,700"""
"Daging Sapi,04/07/2024,""130,650"""
"Telur Ayam,04/07/2024,""28,950"""
"Bawang Merah,04/07/2024,""28,000"""
"Bawang Putih,04/07/2024,""38,650"""
"Cabai Merah Besar,04/07/2024,""61,750"""
"Cabai Merah Keriting,04/07/2024,""44,650"""
"Cabai Rawit Hijau,04/07/2024,""48,650"""
"Cabai Rawit Merah,04/07/2024,""42,500"""
"Minyak Goreng,04/07/2024,""17,550"""
"Gula Pasir,04/07/2024,""17,850"""
"Beras,05/07/2024,""14,000"""
"Daging Ayam,05/07/2024,""32,700"""
"Daging Sapi,05/07/2024,""130,650"""
"Telur Ayam,05/07/2024,""28,950"""
"Bawang Merah,05/07/2024,""28,000"""
"Bawang Putih,05/07/2024,""38,650"""
"Cabai Merah Besar,05/07/2024,""60,400"""
"Cabai Merah Keriting,05/07/2024,""41,150"""
"Cabai Rawit Hijau,05/07/2024,""50,500"""
"Cabai Rawit Merah,05/07/2024,""42,500"""
"Minyak Goreng,05/07/2024,""17,550"""
"Gula Pasir,05/07/2024,""17,850"""
"Beras,08/07/2024,""14,050"""
"Daging Ayam,08/07/2024,""32,200"""
"Daging Sapi,08/07/2024,""130,650"""
"Telur Ayam,08/07/2024,""28,750"""
"Bawang Merah,08/07/2024,""27,900"""
"Bawang Putih,08/07/2024,""38,000"""
"Cabai Merah Besar,08/07/2024,""59,400"""
"Cabai Merah Keriting,08/07/2024,""38,000"""
"Cabai Rawit Hijau,08/07/2024,""48,400"""
"Cabai Rawit Merah,08/07/2024,""43,150"""
"Minyak Goreng,08/07/2024,""17,550"""
"Gula Pasir,08/07/2024,""17,850"""
"Beras,09/07/2024,""14,050"""
"Daging Ayam,09/07/2024,""32,100"""
"Daging Sapi,09/07/2024,""130,650"""
"Telur Ayam,09/07/2024,""28,750"""
"Bawang Merah,09/07/2024,""26,400"""
"Bawang Putih,09/07/2024,""37,750"""
"Cabai Merah Besar,09/07/2024,""60,150"""
"Cabai Merah Keriting,09/07/2024,""40,150"""
"Cabai Rawit Hijau,09/07/2024,""49,900"""
"Cabai Rawit Merah,09/07/2024,""46,150"""
"Minyak Goreng,09/07/2024,""17,600"""
"Gula Pasir,09/07/2024,""17,850"""
"Beras,10/07/2024,""14,050"""
"Daging Ayam,10/07/2024,""31,950"""
"Daging Sapi,10/07/2024,""130,650"""
"Telur Ayam,10/07/2024,""28,650"""
"Bawang Merah,10/07/2024,""26,150"""
"Bawang Putih,10/07/2024,""37,750"""
"Cabai Merah Besar,10/07/2024,""59,650"""
"Cabai Merah Keriting,10/07/2024,""38,000"""
"Cabai Rawit Hijau,10/07/2024,""50,650"""
"Cabai Rawit Merah,10/07/2024,""46,150"""
"Minyak Goreng,10/07/2024,""17,600"""
"Gula Pasir,10/07/2024,""17,850"""
"Beras,11/07/2024,""14,100"""
"Daging Ayam,11/07/2024,""31,850"""
"Daging Sapi,11/07/2024,""130,650"""
"Telur Ayam,11/07/2024,""28,500"""
"Bawang Merah,11/07/2024,""26,750"""
"Bawang Putih,11/07/2024,""37,750"""
"Cabai Merah Besar,11/07/2024,""60,000"""
"Cabai Merah Keriting,11/07/2024,""38,250"""
"Cabai Rawit Hijau,11/07/2024,""50,000"""
"Cabai Rawit Merah,11/07/2024,""45,400"""
"Minyak Goreng,11/07/2024,""17,600"""
"Gula Pasir,11/07/2024,""17,850"""
"Beras,12/07/2024,""14,100"""
"Daging Ayam,12/07/2024,""31,200"""
"Daging Sapi,12/07/2024,""130,650"""
"Telur Ayam,12/07/2024,""28,500"""
"Bawang Merah,12/07/2024,""27,000"""
"Bawang Putih,12/07/2024,""37,750"""
